excel_line;subclasses_codes;subclasses_title;classes_codes;classe_title;section_title
303;13.93;Fabrication de tapis et moquettes;13;Fabrication de textiles;INDUSTRIE MANUFACTURIÈRE
304;13.93Z;Fabrication de tapis et moquettes;13;Fabrication de textiles;INDUSTRIE MANUFACTURIÈRE
305;13.94;Fabrication de ficelles, cordes et filets;13;Fabrication de textiles;INDUSTRIE MANUFACTURIÈRE
306;13.94Z;Fabrication de ficelles, cordes et filets;13;Fabrication de textiles;INDUSTRIE MANUFACTURIÈRE
307;13.95;Fabrication de non-tissés, sauf habillement;13;Fabrication de textiles;INDUSTRIE MANUFACTURIÈRE
308;13.95Z;Fabrication de non-tissés, sauf habillement;13;Fabrication de textiles;INDUSTRIE MANUFACTURIÈRE
309;13.96;Fabrication d'autres textiles techniques et industriels;13;Fabrication de textiles;INDUSTRIE MANUFACTURIÈRE
310;13.96Z;Fabrication d'autres textiles techniques et industriels;13;Fabrication de textiles;INDUSTRIE MANUFACTURIÈRE
311;13.99;Fabrication d'autres textiles n.c.a.;13;Fabrication de textiles;INDUSTRIE MANUFACTURIÈRE
312;13.99Z;Fabrication d'autres textiles n.c.a.;13;Fabrication de textiles;INDUSTRIE MANUFACTURIÈRE
316;14.1;Fabrication de vêtements, autres qu'en fourrure;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
317;14.11;Fabrication de vêtements en cuir;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
318;14.11Z;Fabrication de vêtements en cuir;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
319;14.12;Fabrication de vêtements de travail;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
320;14.12Z;Fabrication de vêtements de travail;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
321;14.13;Fabrication de vêtements de dessus;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
322;14.13Z;Fabrication de vêtements de dessus;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
323;14.14;Fabrication de vêtements de dessous;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
324;14.14Z;Fabrication de vêtements de dessous;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
325;14.19;Fabrication d'autres vêtements et accessoires;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
326;14.19Z;Fabrication d'autres vêtements et accessoires;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
328;14.2;Fabrication d'articles en fourrure;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
329;14.20;Fabrication d'articles en fourrure;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
330;14.20Z;Fabrication d'articles en fourrure;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
332;14.3;Fabrication d'articles à mailles;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
333;14.31;Fabrication d'articles chaussants à mailles;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
334;14.31Z;Fabrication d'articles chaussants à mailles;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
335;14.39;Fabrication d'autres articles à mailles;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
336;14.39Z;Fabrication d'autres articles à mailles;14;Industrie de l'habillement;INDUSTRIE MANUFACTURIÈRE
340;15.1;"Apprêt et tannage des cuirs ; préparation et teinture des fourrures ; fabrication d'articles de voyage, de maroquinerie et de sellerie";15;Industrie du cuir et de la chaussure;INDUSTRIE MANUFACTURIÈRE
341;15.11;"Apprêt et tannage des cuirs ; préparation et teinture des fourrures";15;Industrie du cuir et de la chaussure;INDUSTRIE MANUFACTURIÈRE
342;15.11Z;"Apprêt et tannage des cuirs ; préparation et teinture des fourrures";15;Industrie du cuir et de la chaussure;INDUSTRIE MANUFACTURIÈRE
343;15.12;Fabrication d'articles de voyage, de maroquinerie et de sellerie;15;Industrie du cuir et de la chaussure;INDUSTRIE MANUFACTURIÈRE
344;15.12Z;Fabrication d'articles de voyage, de maroquinerie et de sellerie;15;Industrie du cuir et de la chaussure;INDUSTRIE MANUFACTURIÈRE
346;15.2;Fabrication de chaussures;15;Industrie du cuir et de la chaussure;INDUSTRIE MANUFACTURIÈRE
347;15.20;Fabrication de chaussures;15;Industrie du cuir et de la chaussure;INDUSTRIE MANUFACTURIÈRE
348;15.20Z;Fabrication de chaussures;15;Industrie du cuir et de la chaussure;INDUSTRIE MANUFACTURIÈRE
352;16.1;Sciage et rabotage du bois;16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
353;16.10;Sciage et rabotage du bois;16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
354;16.10A;Sciage et rabotage du bois, hors imprégnation;16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
355;16.10B;Imprégnation du bois;16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
357;16.2;Fabrication d'articles en bois, liège, vannerie et sparterie;16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
358;16.21;Fabrication de placage et de panneaux de bois;16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
359;16.21Z;Fabrication de placage et de panneaux de bois;16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
360;16.22;Fabrication de parquets assemblés;16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
361;16.22Z;Fabrication de parquets assemblés;16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
362;16.23;Fabrication de charpentes et d'autres menuiseries;16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
363;16.23Z;Fabrication de charpentes et d'autres menuiseries;16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
364;16.24;Fabrication d'emballages en bois;16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
365;16.24Z;Fabrication d'emballages en bois;16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
366;16.29;"Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie";16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
367;16.29Z;"Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie";16;"Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles ; fabrication d’articles en vannerie et sparterie";INDUSTRIE MANUFACTURIÈRE
371;17.1;Fabrication de pâte à papier, de papier et de carton;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
372;17.11;Fabrication de pâte à papier;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
373;17.11Z;Fabrication de pâte à papier;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
374;17.12;Fabrication de papier et de carton;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
375;17.12Z;Fabrication de papier et de carton;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
377;17.2;Fabrication d'articles en papier ou en carton;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
378;17.21;Fabrication de papier et carton ondulés et d'emballages en papier ou en carton;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
379;17.21A;Fabrication de carton ondulé;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
380;17.21B;Fabrication de cartonnages ;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
381;17.21C;Fabrication d'emballages en papier;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
382;17.22;Fabrication d'articles en papier à usage sanitaire ou domestique;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
383;17.22Z;Fabrication d'articles en papier à usage sanitaire ou domestique;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
384;17.23;Fabrication d'articles de papeterie;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
385;17.23Z;Fabrication d'articles de papeterie;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
386;17.24;Fabrication de papiers peints;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
387;17.24Z;Fabrication de papiers peints;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
388;17.29;Fabrication d'autres articles en papier ou en carton;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
389;17.29Z;Fabrication d'autres articles en papier ou en carton;17;Industrie du papier et du carton;INDUSTRIE MANUFACTURIÈRE
393;18.1;Imprimerie et services annexes;18;Imprimerie et reproduction d'enregistrements;INDUSTRIE MANUFACTURIÈRE
394;18.11;Imprimerie de journaux;18;Imprimerie et reproduction d'enregistrements;INDUSTRIE MANUFACTURIÈRE
395;18.11Z;Imprimerie de journaux;18;Imprimerie et reproduction d'enregistrements;INDUSTRIE MANUFACTURIÈRE
396;18.12;Autre imprimerie (labeur);18;Imprimerie et reproduction d'enregistrements;INDUSTRIE MANUFACTURIÈRE
397;18.12Z;Autre imprimerie (labeur);18;Imprimerie et reproduction d'enregistrements;INDUSTRIE MANUFACTURIÈRE
398;18.13;Activités de pré-presse ;18;Imprimerie et reproduction d'enregistrements;INDUSTRIE MANUFACTURIÈRE
399;18.13Z;Activités de pré-presse ;18;Imprimerie et reproduction d'enregistrements;INDUSTRIE MANUFACTURIÈRE
400;18.14;Reliure et activités connexes;18;Imprimerie et reproduction d'enregistrements;INDUSTRIE MANUFACTURIÈRE
401;18.14Z;Reliure et activités connexes;18;Imprimerie et reproduction d'enregistrements;INDUSTRIE MANUFACTURIÈRE
403;18.2;Reproduction d'enregistrements;18;Imprimerie et reproduction d'enregistrements;INDUSTRIE MANUFACTURIÈRE
404;18.20;Reproduction d'enregistrements;18;Imprimerie et reproduction d'enregistrements;INDUSTRIE MANUFACTURIÈRE
405;18.20Z;Reproduction d'enregistrements;18;Imprimerie et reproduction d'enregistrements;INDUSTRIE MANUFACTURIÈRE
409;19.1;Cokéfaction;19;Cokéfaction et raffinage;INDUSTRIE MANUFACTURIÈRE
410;19.10;Cokéfaction;19;Cokéfaction et raffinage;INDUSTRIE MANUFACTURIÈRE
411;19.10Z;Cokéfaction;19;Cokéfaction et raffinage;INDUSTRIE MANUFACTURIÈRE
413;19.2;Raffinage du pétrole;19;Cokéfaction et raffinage;INDUSTRIE MANUFACTURIÈRE
414;19.20;Raffinage du pétrole;19;Cokéfaction et raffinage;INDUSTRIE MANUFACTURIÈRE
415;19.20Z;Raffinage du pétrole;19;Cokéfaction et raffinage;INDUSTRIE MANUFACTURIÈRE
419;20.1;Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synthétique;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
420;20.11;Fabrication de gaz industriels;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
421;20.11Z;Fabrication de gaz industriels;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
422;20.12;Fabrication de colorants et de pigments;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
423;20.12Z;Fabrication de colorants et de pigments;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
424;20.13;Fabrication d'autres produits chimiques inorganiques de base;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
425;20.13A;Enrichissement et  retraitement de matières nucléaires;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
426;20.13B;Fabrication d'autres produits chimiques inorganiques de base n.c.a.;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
427;20.14;Fabrication d'autres produits chimiques organiques de base;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
428;20.14Z;Fabrication d'autres produits chimiques organiques de base;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
429;20.15;Fabrication de produits azotés et d'engrais;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
430;20.15Z;Fabrication de produits azotés et d'engrais;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
431;20.16;Fabrication de matières plastiques de base;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
432;20.16Z;Fabrication de matières plastiques de base;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
433;20.17;Fabrication de caoutchouc synthétique;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
434;20.17Z;Fabrication de caoutchouc synthétique;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
436;20.2;Fabrication de pesticides et d’autres produits agrochimiques ;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
437;20.20;Fabrication de pesticides et d’autres produits agrochimiques;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
438;20.20Z;Fabrication de pesticides et d’autres produits agrochimiques;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
440;20.3;Fabrication de peintures, vernis, encres et mastics;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
441;20.30;Fabrication de peintures, vernis, encres et mastics;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
442;20.30Z;Fabrication de peintures, vernis, encres et mastics;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
444;20.4;Fabrication de savons, de produits d'entretien et de parfums;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
445;20.41;Fabrication de savons, détergents et produits d'entretien;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
446;20.41Z;Fabrication de savons, détergents et produits d'entretien;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
447;20.42;Fabrication de parfums et de produits pour la toilette;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
448;20.42Z;Fabrication de parfums et de produits pour la toilette;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
450;20.5;Fabrication d'autres produits chimiques;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
451;20.51;Fabrication de produits explosifs;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
452;20.51Z;Fabrication de produits explosifs;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
453;20.52;Fabrication de colles;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
454;20.52Z;Fabrication de colles;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
455;20.53;Fabrication d'huiles essentielles;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
456;20.53Z;Fabrication d'huiles essentielles;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
457;20.59;Fabrication d'autres produits chimiques n.c.a.;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
458;20.59Z;Fabrication d'autres produits chimiques n.c.a.;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
460;20.6;Fabrication de fibres artificielles ou synthétiques;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
461;20.60;Fabrication de fibres artificielles ou synthétiques;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
462;20.60Z;Fabrication de fibres artificielles ou synthétiques;20;Industrie chimique;INDUSTRIE MANUFACTURIÈRE
466;21.1;Fabrication de produits pharmaceutiques de base;21;Industrie pharmaceutique;INDUSTRIE MANUFACTURIÈRE
467;21.10;Fabrication de produits pharmaceutiques de base;21;Industrie pharmaceutique;INDUSTRIE MANUFACTURIÈRE
468;21.10Z;Fabrication de produits pharmaceutiques de base;21;Industrie pharmaceutique;INDUSTRIE MANUFACTURIÈRE
470;21.2;Fabrication de préparations pharmaceutiques;21;Industrie pharmaceutique;INDUSTRIE MANUFACTURIÈRE
471;21.20;Fabrication de préparations pharmaceutiques;21;Industrie pharmaceutique;INDUSTRIE MANUFACTURIÈRE
472;21.20Z;Fabrication de préparations pharmaceutiques;21;Industrie pharmaceutique;INDUSTRIE MANUFACTURIÈRE
476;22.1;Fabrication de produits en caoutchouc;22;Fabrication de produits en caoutchouc et en plastique;INDUSTRIE MANUFACTURIÈRE
477;22.11;Fabrication et rechapage de pneumatiques;22;Fabrication de produits en caoutchouc et en plastique;INDUSTRIE MANUFACTURIÈRE
478;22.11Z;Fabrication et rechapage de pneumatiques;22;Fabrication de produits en caoutchouc et en plastique;INDUSTRIE MANUFACTURIÈRE
479;22.19;Fabrication d'autres articles en caoutchouc;22;Fabrication de produits en caoutchouc et en plastique;INDUSTRIE MANUFACTURIÈRE
480;22.19Z;Fabrication d'autres articles en caoutchouc;22;Fabrication de produits en caoutchouc et en plastique;INDUSTRIE MANUFACTURIÈRE
482;22.2;Fabrication  de produits en plastique;22;Fabrication de produits en caoutchouc et en plastique;INDUSTRIE MANUFACTURIÈRE
